ds,y,Shares traded,Moving_average_50,RSI_14,upper_band_20,middle_band_20,lower_band_20,MACD,MACD_signal,MACD_histogram,GDP growth (annual %),"Inflation, consumer prices (annual %)","Unemployment, total (% of total labor force)",Sentiment,Shanghai Stock Exchange,Dow Jones Industrial Average
2016-08-31,8786.2,373422334,8513.97,65.09144843820681,8764.263165367387,8641.4925,8518.721834632614,46.20930963817409,45.49473781746511,0.7145718207089828,8.2563,4.9,7.8,0.936,3085.490966796875,18400.880859375
2016-09-01,8774.65,246336047,8525.065,63.8214546002402,8780.35119817483,8652.9825,8525.61380182517,51.83162171667209,46.76211459730651,5.069507119365582,8.2563,4.9,7.8,-0.7096,3063.304931640625,18419.30078125
2016-09-02,8809.65,197385217,8537.184000000001,65.98712220527463,8801.509544983568,8665.91,8530.310455016432,58.43791611758388,49.097274901361985,9.340641216221897,8.2563,4.9,7.8,-0.0164,3067.35205078125,18491.9609375
2016-09-06,8943.0,201617132,8550.635,72.6938518505671,8860.584492709104,8678.9025,8497.220507290896,73.58543547878071,53.99490701684573,19.59052846193498,8.2563,4.9,7.8,0.8126,3090.712890625,18538.119140625
2016-09-07,8917.95,299145644,8567.222,69.90531114914471,8898.516241066407,8689.2325,8479.948758933593,82.6162790184244,59.719181417161465,22.897097601262928,8.2563,4.9,7.8,-0.8442,3091.927978515625,18526.140625
2016-09-08,8952.5,223937056,8584.378,71.52760072071788,8941.451574122708,8702.945,8464.438425877292,91.50635553502798,66.07661624073478,25.4297392942932,8.2563,4.9,7.8,0.802,3095.9541015625,18479.91015625
2016-09-09,8866.7,181344327,8599.155,62.51506270579672,8958.638904040537,8717.515,8476.391095959461,90.58426328410496,70.97814564940882,19.606117634696147,8.2563,4.9,7.8,0.7184,3078.85498046875,18085.44921875
2016-09-12,8715.6,190199613,8609.386999999999,50.457466127217415,8957.879290792825,8723.6875,8489.495709207175,76.7759657851293,72.13770967655292,4.638256108576385,8.2563,4.9,7.8,0.0,3021.97705078125,18325.0703125
2016-09-14,8726.6,189984289,8618.164,51.19545405725593,8959.404893934932,8726.41,8493.415106065067,65.96005218011851,70.90217817726604,-4.942125997147528,8.2563,4.9,7.8,0.8126,3002.84912109375,18034.76953125
2016-09-15,8742.55,149889703,8626.448,52.30487839762251,8961.262606249637,8731.41,8501.557393750363,58.0067289604649,68.32308833390582,-10.316359373440918,8.2563,4.9,7.8,-0.4019,3002.84912109375,18034.76953125
2016-09-16,8779.85,274039556,8634.631,54.887535755132355,8964.485456698276,8739.2,8513.914543301726,54.08994605092994,65.47645987731065,-11.386513826380707,8.2563,4.9,7.8,0.9042,3002.84912109375,18034.76953125
2016-09-19,8808.4,135814177,8644.08,56.81509087431706,8971.032441463394,8745.9575,8520.882558536607,52.682324728064486,62.91763284746142,-10.235308119396933,8.2563,4.9,7.8,0.8126,3026.051025390625,18120.169921875
2016-09-20,8775.9,140718486,8652.84,53.98719787186975,8973.824253583787,8751.407500000001,8528.990746416215,48.38652654373254,60.01141158671565,-11.62488504298311,8.2563,4.9,7.8,-0.5719,3023.0,18129.9609375
2016-09-21,8777.15,153441330,8661.919,54.08186405183331,8974.198605375199,8758.807499999999,8543.416394624799,44.56917438741948,56.922964146856415,-12.353789759436935,8.2563,4.9,7.8,-0.4019,3025.8740234375,18293.69921875
2016-09-22,8867.45,178136644,8669.91,60.417394331410804,8982.721522593749,8770.55,8558.37847740625,48.27387940013796,55.19314719751273,-6.919267797374772,8.2563,4.9,7.8,0.7096,3042.31298828125,18392.4609375
2016-09-23,8831.55,191618169,8676.12,57.04742353090392,8985.865807548631,8779.6125,8573.359192451368,47.76247871893429,53.70701350179704,-5.944534782862753,8.2563,4.9,7.8,0.0,3033.89599609375,18261.44921875
2016-09-26,8723.05,169050086,8680.190999999999,48.282060366349334,8975.850503108932,8786.155,8596.45949689107,38.16223626250394,50.59805805393842,-12.435821791434485,8.2563,4.9,7.8,-0.235,2980.429931640625,18094.830078125
2016-09-27,8706.4,156100521,8683.019,47.08642492487905,8960.035951977852,8792.8475,8625.659048022148,28.877576374845376,46.25396171811982,-17.376385343274443,8.2563,4.9,7.8,0.0,2998.172119140625,18228.30078125
2016-09-28,8745.15,170643694,8687.094,50.17864685934572,8945.824694434717,8799.732500000002,8653.640305565286,24.365349096766295,41.876239193849116,-17.51089009708282,8.2563,4.9,7.8,0.8316,2987.85791015625,18339.240234375
2016-09-29,8591.25,384395249,8688.745,40.14448618199776,8962.922691547057,8792.077500000001,8621.232308452945,8.27553742195414,35.15609883947012,-26.880561417515977,8.2563,4.9,7.8,0.765,2998.48291015625,18143.44921875
2016-09-30,8611.15,187333285,8690.396999999999,41.766062529684,8971.531528844647,8783.325,8595.118471155354,-2.837284117251329,27.55742224812583,-30.39470636537716,8.2563,4.9,7.8,-0.9159,3004.702880859375,18308.150390625
2016-10-03,8738.1,141472076,8693.841999999999,50.90391979035073,8970.712582577344,8781.497500000001,8592.282417422659,-1.3845114301075228,21.769035512479164,-23.153546942586686,8.2563,4.9,7.8,0.7506,3004.702880859375,18308.150390625
2016-10-04,8769.15,189990151,8699.023000000001,52.85259556247605,8968.305559803495,8779.4725,8590.639440196504,2.246401774124024,17.864508764808136,-15.618106990684112,8.2563,4.9,7.8,0.5574,3004.702880859375,18308.150390625
2016-10-05,8743.95,162103951,8703.078000000001,51.080561569881006,8943.203149441018,8769.52,8595.836850558982,3.0552779110657866,14.902662594059667,-11.84738468299388,8.2563,4.9,7.8,-0.5574,3004.702880859375,18308.150390625
2016-10-06,8709.55,168713605,8704.556,48.681126863847204,8920.483140382603,8759.1,8597.716859617398,0.9100352501391171,12.104137125275559,-11.194101875136441,8.2563,4.9,7.8,0.3182,3004.702880859375,18308.150390625
2016-10-07,8697.6,155053800,8706.695,47.840424166559075,8882.995096237346,8746.355,8609.714903762653,-1.7343575497325219,9.336438190273944,-11.070795740006465,8.2563,4.9,7.8,0.3818,3004.702880859375,18308.150390625
2016-10-10,8708.8,111794053,8708.554999999998,48.7340296011035,8864.184634021149,8738.460000000001,8612.735365978853,-2.892963218580917,6.890557908502972,-9.783521127083889,8.2563,4.9,7.8,0.9246,3048.14306640625,18329.0390625
2016-10-13,8573.35,218861324,8706.696,39.843713063155555,8876.095831509387,8731.3475,8586.599168490613,-14.572862666043875,2.5978737935936027,-17.170736459637478,8.2563,4.9,7.8,0.9081,3061.345947265625,18098.939453125
2016-10-14,8583.4,167848947,8705.594,40.70798977709545,8882.68103890538,8724.1875,8565.69396109462,-22.75599912583675,-2.4729007902924685,-20.283098335544285,8.2563,4.9,7.8,0.4588,3063.80908203125,18138.380859375
2016-10-17,8520.4,203516577,8703.271,37.108776391883865,8894.367419309096,8713.08,8531.792580690904,-33.93360177523937,-8.765040987281848,-25.168560787957517,8.2563,4.9,7.8,0.7351,3041.166015625,18086.400390625
2016-10-18,8677.9,216626083,8704.371,49.20103652628515,8887.194860831367,8707.9825,8528.770139168633,-29.74017249171993,-12.960067288169466,-16.780105203550466,8.2563,4.9,7.8,-0.5574,3083.875,18161.939453125
2016-10-19,8659.1,177397872,8706.655999999999,48.01431145722755,8874.745311427316,8700.5175,8526.289688572684,-27.615517953445305,-15.891157421224634,-11.724360532220672,8.2563,4.9,7.8,0.8126,3084.718994140625,18202.619140625
2016-10-20,8699.4,165952091,8709.622000000001,50.75625685504941,8867.457113649176,8696.6925,8525.927886350823,-22.421381002335693,-17.197202137446848,-5.224178864888845,8.2563,4.9,7.8,-0.3818,3084.4580078125,18162.349609375
2016-10-21,8693.05,162162047,8709.82,50.306012518497056,8859.214213140853,8692.4875,8525.760786859146,-18.602938878218993,-17.478349485601278,-1.1245893926177146,8.2563,4.9,7.8,-0.7351,3090.94091796875,18145.7109375
2016-10-24,8708.95,161966274,8709.772,51.46693826919678,8831.117615484765,8684.5625,8538.007384515235,-14.130906571539526,-16.80886090278893,2.6779543312494027,8.2563,4.9,7.8,0.7964,3128.2470703125,18223.029296875
2016-10-25,8691.3,195696479,8710.033000000001,50.0686436275812,8807.817858659582,8677.55,8547.282141340416,-11.874118791985893,-15.821912480628322,3.947793688642429,8.2563,4.9,7.8,0.5267,3131.93896484375,18169.26953125
2016-10-26,8615.25,226133074,8710.832,44.46319680854469,8803.368668157837,8672.16,8540.951331842163,-16.03732929185753,-15.864995842874166,-0.1723334489833661,8.2563,4.9,7.8,0.875,3116.31201171875,18199.330078125
2016-10-27,8615.25,250336333,8711.294,44.46319680854469,8800.063458303772,8667.6025,8535.14154169623,-19.116342312647248,-16.51526513682878,-2.6010771758184674,8.2563,4.9,7.8,0.1027,3112.35009765625,18169.6796875
2016-10-28,8638.0,180906084,8710.610999999999,46.53967582822203,8790.321668053763,8662.244999999999,8534.168331946235,-19.496009581782346,-17.111414025819492,-2.3845955559628536,8.2563,4.9,7.8,0.8689,3104.27001953125,18161.189453125
2016-10-30,8625.7,16610872,8710.274,45.548101345025316,8789.070714486093,8663.967499999999,8538.864285513904,-20.55248952675538,-17.79962912600667,-2.752860400748709,8.2563,4.9,7.8,0.0,3104.27001953125,18161.189453125
2016-11-01,8626.25,170068995,8710.318000000001,45.60391133221525,8788.718945411769,8664.7225,8540.72605458823,-21.102124930630453,-18.46012828693143,-2.6419966436990237,8.2563,4.9,7.8,0.4404,3122.43603515625,18037.099609375
2016-11-02,8514.0,160130480,8707.133,37.21941811128154,8788.940959100531,8653.517499999998,8518.094040899465,-30.24668685753386,-20.817440001051917,-9.429246856481942,8.2563,4.9,7.8,0.4767,3102.73291015625,17959.640625
2016-11-03,8484.95,175773254,8703.493999999999,35.405212916378304,8782.62756933697,8639.307499999999,8495.987430663028,-39.38391700701686,-24.530735402244908,-14.853181604771954,8.2563,4.9,7.8,0.8176,3128.93603515625,17930.669921875
2016-11-04,8433.75,231783152,8699.586,32.40698930140188,8784.543163937647,8623.7975,8463.051836062354,-50.17822647448156,-29.66023361669224,-20.517992857789324,8.2563,4.9,7.8,-0.6908,3125.31689453125,17888.279296875
2016-11-07,8497.05,178070534,8696.875,39.255869397830374,8777.884046270305,8613.172499999999,8448.460953729693,-53.013902251275795,-34.330967343608954,-18.68293490766684,8.2563,4.9,7.8,0.8658,3133.3330078125,18259.599609375
2016-11-08,8543.55,201759648,8694.74,43.76370816638265,8768.062857775965,8605.47,8442.877142224033,-50.922036808577104,-37.64918123660259,-13.272855571974517,8.2563,4.9,7.8,0.91,3147.887939453125,18332.740234375
2016-11-09,8432.0,323968654,8691.536,36.723174560505555,8763.540457505518,8591.630000000001,8419.719542494484,-57.60137827873041,-41.63962064502815,-15.961757633702256,8.2563,4.9,7.8,0.4404,3128.3701171875,18589.689453125
2016-11-10,8525.75,271196930,8690.6,44.76560719420955,8763.410130339167,8589.25,8415.089869660833,-54.69942212823844,-44.25158094167021,-10.447841186568226,8.2563,4.9,7.8,0.9644,3171.281982421875,18807.880859375
2016-11-11,8296.3,275221694,8684.377,33.532301444870754,8790.914866909867,8574.895,8358.875133090134,-70.1061582253933,-49.422496398414836,-20.683661826978465,8.2563,4.9,7.8,-0.5994,3196.0439453125,18847.66015625
2016-11-15,8108.45,370298063,8671.659,27.457501997677554,8850.756268591447,8554.2975,8257.838731408554,-96.3632174670347,-58.81064061213881,-37.55257685489589,8.2563,4.9,7.8,0.0772,3206.986083984375,18923.060546875
2016-11-16,8111.6,277801233,8658.167,27.694054002603224,8873.576435900437,8525.9825,8178.388564099563,-115.58554915245622,-70.16562232020229,-45.419926832253935,8.2563,4.9,7.8,-0.2686,3205.056884765625,18868.140625
2016-11-17,8079.95,197183084,8644.273,26.75019122024166,8889.08665522754,8497.025,8104.96334477246,-131.85335261935506,-82.50316838003285,-49.35018423932222,8.2563,4.9,7.8,0.9001,3208.452880859375,18903.8203125
2016-11-18,8074.1,166199545,8629.562,26.569939372433083,8886.930183654731,8465.76,8044.58981634527,-143.56284704362952,-94.71510411275219,-48.84774293087733,8.2563,4.9,7.8,0.926,3192.85595703125,18867.9296875
2016-11-21,7929.1,225608889,8609.284,22.519450501874218,8895.341047899281,8427.5625,7959.783952100719,-162.66786008778945,-108.30565530775965,-54.3622047800298,8.2563,4.9,7.8,-0.6705,3218.14794921875,18956.689453125
2016-11-22,8002.3,216677654,8590.971,28.449487346753656,8876.127800573386,8392.23,7908.3321994266125,-169.94309412423536,-120.6331430710548,-49.309951053180555,8.2563,4.9,7.8,0.0772,3248.35205078125,19023.869140625
2016-11-23,8033.3,186602328,8572.587,30.862790296590546,8846.880015280238,8359.329999999998,7871.779984719758,-171.2334559006631,-130.75320563697647,-40.48025026368663,8.2563,4.9,7.8,0.3818,3241.136962890625,19083.1796875
2016-11-24,7965.5,268619026,8554.563,28.59142212937057,8828.2452036971,8326.842499999999,7825.439796302898,-175.70159169814178,-139.74288284920954,-35.95870884893225,8.2563,4.9,7.8,-0.2263,3241.736083984375,19083.1796875
2016-11-25,8114.3,183355873,8542.537,39.17209166839156,8793.012108720537,8301.795,7810.577891279463,-165.32988508137169,-144.86028329564198,-20.469601785729708,8.2563,4.9,7.8,0.1531,3261.93798828125,19152.140625
2016-11-28,8126.9,195595287,8530.543,39.98303239597745,8747.613426913063,8276.24,7804.866573086936,-154.31467465420155,-146.7511615673539,-7.5635130868476494,8.2563,4.9,7.8,0.5106,3277.0,19097.900390625
2016-11-29,8142.15,195618384,8518.535,41.00812340249188,8698.18610268738,8252.0625,7805.9388973126215,-142.70942802716763,-145.94281485931666,3.233386832149023,8.2563,4.9,7.8,-0.0258,3282.924072265625,19121.599609375
2016-11-30,8224.5,255725357,8507.428,46.33818441434594,8643.752754984127,8231.975,7820.197245015875,-125.42144929627739,-141.8385417467088,16.417092450431426,8.2563,4.9,7.8,0.1531,3250.033935546875,19123.580078125
2016-12-01,8192.9,162597213,8495.117999999999,44.67029611357499,8606.979609778058,8215.92,7824.860390221941,-112.96823007069361,-136.06447941150577,23.096249340812165,8.2563,4.9,7.8,0.9423,3273.30908203125,19191.9296875
2016-12-02,8086.8,176767415,8481.336,39.52602263445407,8570.447208426942,8196.0125,7821.57779157306,-110.38786480767794,-130.9291564907402,20.54129168306227,8.2563,4.9,7.8,-0.875,3243.843017578125,19170.419921875
2016-12-05,8128.75,130435865,8468.367999999999,42.35275715351668,8539.750140281345,8180.7625,7821.774859718654,-103.76179099981437,-125.49568339255505,21.733892392740685,8.2563,4.9,7.8,-0.2023,3204.708984375,19216.240234375
2016-12-06,8143.15,118854323,8453.882,43.331953847658355,8491.541330426062,8163.0675,7834.593669573937,-96.23923413040666,-119.64439354012538,23.40515940971872,8.2563,4.9,7.8,0.4588,3199.64697265625,19251.779296875
2016-12-07,8102.05,175024334,8439.292,41.18184140327309,8419.806192767715,8140.9924999999985,7862.1788072322815,-92.52738206314643,-114.2209912447296,21.69360918158317,8.2563,4.9,7.8,0.8807,3222.241943359375,19549.619140625
2016-12-08,8246.85,146857616,8429.768,50.500711913578414,8382.131403927393,8131.734999999999,7881.338596072604,-77.01379560517125,-106.77955211681794,29.765756511646686,8.2563,4.9,7.8,0.4588,3215.365966796875,19614.810546875
2016-12-09,8261.75,154344775,8420.875,51.354783712024314,8303.82562334552,8118.534999999999,7933.244376654478,-62.793022219519116,-97.98224613735817,35.18922391783906,8.2563,4.9,7.8,0.296,3232.883056640625,19756.849609375
2016-12-12,8170.8,111432551,8409.388,46.12338609521383,8280.78702928543,8112.26,7943.732970714572,-58.19107130803059,-90.02401117149267,31.832939863462087,8.2563,4.9,7.8,0.1531,3152.969970703125,19796.4296875
2016-12-13,8221.8,189739559,8401.999,49.24560017845589,8293.055386056936,8117.9275,7942.799613943063,-49.85403203198803,-81.99001534359175,32.135983311603724,8.2563,4.9,7.8,0.4404,3155.037109375,19911.2109375
2016-12-14,8182.45,149132520,8393.425,46.98322586372581,8298.795131889903,8121.470000000001,7944.144868110098,-45.89305787517878,-74.77062384990916,28.877565974730373,8.2563,4.9,7.8,0.7783,3140.531005859375,19792.529296875
2016-12-15,8153.6,187425988,8381.735,45.338659269898145,8301.933846512495,8125.152499999999,7948.371153487503,-44.56815723522777,-68.73013052697289,24.161973291745113,8.2563,4.9,7.8,-0.7906,3117.677001953125,19852.240234375
2016-12-16,8139.45,209268331,8369.141,44.51562780198153,8303.715608615194,8128.42,7953.124391384807,-44.15100536933642,-63.814305495445595,19.663300126109178,8.2563,4.9,7.8,0.875,3122.98193359375,19843.41015625
2016-12-19,8104.35,110669713,8356.348999999998,42.45675315415746,8287.487540749706,8137.1825,7986.877459250294,-46.12103162404583,-60.27565072116565,14.15461909711982,8.2563,4.9,7.8,0.7717,3118.0849609375,19883.060546875
2016-12-20,8082.4,132026742,8343.806,41.17425930740194,8280.79055109406,8141.1875,8001.58444890594,-48.88990083643512,-57.99850074421955,9.10859990778443,8.2563,4.9,7.8,0.802,3102.8759765625,19974.619140625
2016-12-21,8061.3,127543733,8331.08,39.925743242277235,8278.343280262832,8142.5875,8006.831719737167,-52.18528382806289,-56.83585736098822,4.650573532925328,8.2563,4.9,7.8,-0.2263,3137.429931640625,19941.9609375
2016-12-22,7979.1,126409580,8316.486,35.419774477138134,8275.560426019385,8143.2675,8010.974573980615,-60.729697467337246,-57.61462538225803,-3.1150720850792126,8.2563,4.9,7.8,-0.5719,3139.55810546875,19918.880859375
2016-12-23,7985.75,127921701,8304.734,36.04858505145605,8285.603895484659,8136.839999999999,7988.0761045153395,-66.2014779828105,-59.331995902368526,-6.869482080441976,8.2563,4.9,7.8,0.0,3110.154052734375,19933.810546875
2016-12-26,7908.25,110171222,8291.231000000002,32.123026369740415,8305.026274210775,8125.907499999999,7946.7887257892235,-75.91638889399019,-62.64887450069286,-13.267514393297326,8.2563,4.9,7.8,-0.1027,3122.569091796875,19933.810546875
2016-12-27,8032.85,122463312,8281.48,42.89068388790407,8303.863453750577,8120.4425,7937.021546249423,-72.72304115894258,-64.66370783234281,-8.05933332659977,8.2563,4.9,7.8,0.4939,3114.6640625,19945.0390625
2016-12-28,8034.85,130580701,8268.618999999999,43.04685944977607,8291.46816491165,8110.960000000001,7930.451835088351,-69.23283377497228,-65.57753302086871,-3.655300754103564,8.2563,4.9,7.8,0.6486,3102.236083984375,19833.6796875
