Date,Close,Shares traded
"Tuesday, January 23, 2018",11083.7,293445774
"Wednesday, January 24, 2018",11086,292197072
"Thursday, January 25, 2018",11069.65,340469462
"Monday, January 29, 2018",11130.4,249220726
"Tuesday, January 30, 2018",11049.65,234969503
"Wednesday, January 31, 2018",11027.7,253462573
"Thursday, February 1, 2018",11016.9,315743486
"Friday, February 2, 2018",10760.6,291431992
"Monday, February 5, 2018",10666.55,247479157
"Tuesday, February 6, 2018",10498.25,274656443
"Wednesday, February 7, 2018",10476.7,258095424
"Thursday, February 8, 2018",10576.85,239407938
"Friday, February 9, 2018",10454.95,197502912
"Monday, February 12, 2018",10539.75,224114801
"Wednesday, February 14, 2018",10500.9,236329440
"Thursday, February 15, 2018",10545.5,217090245
"Friday, February 16, 2018",10452.3,190043189
"Monday, February 19, 2018",10378.4,193087737
"Tuesday, February 20, 2018",10360.4,193464871
"Wednesday, February 21, 2018",10397.45,241331542
"Thursday, February 22, 2018",10382.7,323259078
"Friday, February 23, 2018",10491.05,217134363
"Monday, February 26, 2018",10582.6,177238616
"Tuesday, February 27, 2018",10554.3,193250158
"Wednesday, February 28, 2018",10492.85,294794221
"Thursday, March 1, 2018",10458.35,181378504
"Monday, March 5, 2018",10358.85,199975720
"Tuesday, March 6, 2018",10249.25,229782297
"Wednesday, March 7, 2018",10154.2,257200599
"Thursday, March 8, 2018",10242.65,233377712
"Friday, March 9, 2018",10226.85,192333334
"Monday, March 12, 2018",10421.4,223135459
"Tuesday, March 13, 2018",10426.85,274852794
"Wednesday, March 14, 2018",10410.9,186991169
"Thursday, March 15, 2018",10360.15,179308593
"Friday, March 16, 2018",10195.15,338702439
"Monday, March 19, 2018",10094.25,216670033
"Tuesday, March 20, 2018",10124.35,209327593
"Wednesday, March 21, 2018",10155.25,211060429
"Thursday, March 22, 2018",10114.75,237632983
"Friday, March 23, 2018",9998.05,294515154
"Monday, March 26, 2018",10130.65,270665332
"Tuesday, March 27, 2018",10184.15,232713976
"Wednesday, March 28, 2018",10113.7,354977198
"Monday, April 2, 2018",10211.8,223135459
"Tuesday, April 3, 2018",10245,211652029
"Wednesday, April 4, 2018",10128.4,238182921
"Thursday, April 5, 2018",10325.15,244116235
"Friday, April 6, 2018",10331.6,206355691
"Monday, April 9, 2018",10379.35,228512954
"Tuesday, April 10, 2018",10402.25,259523888
"Wednesday, April 11, 2018",10417.15,258077363
"Thursday, April 12, 2018",10458.65,246027888
"Friday, April 13, 2018",10480.6,219724716
"Monday, April 16, 2018",10528.35,200950876
"Tuesday, April 17, 2018",10548.7,212449535
"Wednesday, April 18, 2018",10526.2,211823044
"Thursday, April 19, 2018",10565.3,270740891
"Friday, April 20, 2018",10564.05,252227268
"Monday, April 23, 2018",10584.7,200203196
"Tuesday, April 24, 2018",10614.35,225972673
"Wednesday, April 25, 2018",10570.55,195129613
"Thursday, April 26, 2018",10617.8,345536167
"Friday, April 27, 2018",10692.3,306671172
"Monday, April 30, 2018",10739.35,179163468
"Wednesday, May 2, 2018",10718.05,236757172
"Thursday, May 3, 2018",10679.65,190869804
"Friday, May 4, 2018",10618.25,192296041
"Monday, May 7, 2018",10715.5,173620240
"Tuesday, May 8, 2018",10717.8,278118616
"Wednesday, May 9, 2018",10741.7,222115640
"Thursday, May 10, 2018",10716.55,197988475
"Friday, May 11, 2018",10806.5,209392114
"Monday, May 14, 2018",10806.6,176697512
"Tuesday, May 15, 2018",10801.85,262202312
"Wednesday, May 16, 2018",10741.1,238221884
"Thursday, May 17, 2018",10682.7,220738923
"Friday, May 18, 2018",10596.4,229908939
"Monday, May 21, 2018",10516.7,197294184
"Tuesday, May 22, 2018",10536.7,249236637
"Wednesday, May 23, 2018",10430.35,299919120
"Thursday, May 24, 2018",10513.85,306792497
"Friday, May 25, 2018",10605.15,268914888
"Monday, May 28, 2018",10688.65,239786001
"Tuesday, May 29, 2018",10633.3,232761575
"Wednesday, May 30, 2018",10614.35,246124259
"Thursday, May 31, 2018",10736.15,629198569
"Friday, June 1, 2018",10696.2,227355567
"Monday, June 4, 2018",10628.5,210148313
"Tuesday, June 5, 2018",10593.15,172898027
"Wednesday, June 6, 2018",10684.65,195761429
"Thursday, June 7, 2018",10768.35,227663151
"Friday, June 8, 2018",10767.65,215942528
"Monday, June 11, 2018",10786.95,217849903
"Tuesday, June 12, 2018",10842.85,204419184
"Wednesday, June 13, 2018",10856.7,220003032
"Thursday, June 14, 2018",10808.05,190031664
"Friday, June 15, 2018",10817.7,314764425
"Monday, June 18, 2018",10799.85,202727202
"Tuesday, June 19, 2018",10710.45,231382790
"Wednesday, June 20, 2018",10772.05,199467082
"Thursday, June 21, 2018",10741.1,230507383
"Friday, June 22, 2018",10821.85,236898415
"Monday, June 25, 2018",10762.45,236693278
"Tuesday, June 26, 2018",10769.15,226846382
"Wednesday, June 27, 2018",10671.4,253620792
"Thursday, June 28, 2018",10589.1,363157327
"Friday, June 29, 2018",10714.3,250327878
"Monday, July 2, 2018",10657.3,304536687
"Tuesday, July 3, 2018",10699.9,208371545
"Wednesday, July 4, 2018",10769.9,179268271
"Thursday, July 5, 2018",10749.75,227267176
"Friday, July 6, 2018",10772.65,256547706
"Monday, July 9, 2018",10852.9,189331016
"Tuesday, July 10, 2018",10947.25,203061980
"Wednesday, July 11, 2018",10948.3,229211999
"Thursday, July 12, 2018",11023.2,256034815
"Friday, July 13, 2018",11018.9,241670818
"Monday, July 16, 2018",10936.85,216971413
"Tuesday, July 17, 2018",11008.05,217107580
"Wednesday, July 18, 2018",10980.45,232502459
"Thursday, July 19, 2018",10957.1,222056399
"Friday, July 20, 2018",11010.2,193144113
"Monday, July 23, 2018",11084.75,236153085
"Tuesday, July 24, 2018",11134.3,212247395
"Wednesday, July 25, 2018",11132,212333169
"Thursday, July 26, 2018",11167.3,376657398
"Friday, July 27, 2018",11278.35,324343457
"Monday, July 30, 2018",11319.55,287435926
"Tuesday, July 31, 2018",11356.5,264430889
"Wednesday, August 1, 2018",11346.2,278012697
"Thursday, August 2, 2018",11244.7,216533127
"Friday, August 3, 2018",11360.8,225146360
"Monday, August 6, 2018",11387.1,210002582
"Tuesday, August 7, 2018",11389.45,233409612
"Wednesday, August 8, 2018",11450,217047641
"Thursday, August 9, 2018",11470.7,311521403
"Friday, August 10, 2018",11429.5,336424182
"Monday, August 13, 2018",11355.75,254466760
"Tuesday, August 14, 2018",11435.1,239841680
"Thursday, August 16, 2018",11385.05,299610298
"Friday, August 17, 2018",11470.75,241985503
"Monday, August 20, 2018",11551.75,239843358
"Tuesday, August 21, 2018",11570.9,231063669
"Thursday, August 23, 2018",11582.75,256163842
"Friday, August 24, 2018",11557.1,225604574
"Monday, August 27, 2018",11691.95,205689327
"Tuesday, August 28, 2018",11738.5,249420312
"Wednesday, August 29, 2018",11691.9,259351550
"Thursday, August 30, 2018",11676.8,323450305
"Friday, August 31, 2018",11680.5,357230312
"Monday, September 3, 2018",11582.35,241726864
"Tuesday, September 4, 2018",11520.3,262701030
"Wednesday, September 5, 2018",11476.95,253689858
"Thursday, September 6, 2018",11536.9,255558129
"Friday, September 7, 2018",11589.1,305029077
"Monday, September 10, 2018",11438.1,295597988
"Tuesday, September 11, 2018",11287.5,318093125
"Wednesday, September 12, 2018",11369.9,276509748
"Friday, September 14, 2018",11515.2,285218296
"Monday, September 17, 2018",11377.75,207620518
"Tuesday, September 18, 2018",11278.9,248298794
"Wednesday, September 19, 2018",11234.35,258424384
"Friday, September 21, 2018",11143.1,741153209
"Monday, September 24, 2018",10967.4,398815949
"Tuesday, September 25, 2018",11067.45,417548830
"Wednesday, September 26, 2018",11053.8,351041146
"Thursday, September 27, 2018",10977.55,418210067
"Friday, September 28, 2018",10930.45,492894147
"Monday, October 1, 2018",11008.3,398987274
"Wednesday, October 3, 2018",10858.25,398756507
"Thursday, October 4, 2018",10599.25,438202008
"Friday, October 5, 2018",10316.45,625153832
"Monday, October 8, 2018",10348.05,470279031
"Tuesday, October 9, 2018",10301.05,443795275
"Wednesday, October 10, 2018",10460.1,373844130
"Thursday, October 11, 2018",10234.65,498509417
"Friday, October 12, 2018",10472.5,354056762
"Monday, October 15, 2018",10512.5,267517728
"Tuesday, October 16, 2018",10584.75,273444095
"Wednesday, October 17, 2018",10453.05,293586908
"Friday, October 19, 2018",10303.55,368552204
"Monday, October 22, 2018",10245.25,306472776
"Tuesday, October 23, 2018",10146.8,312042090
"Wednesday, October 24, 2018",10224.75,362272428
"Thursday, October 25, 2018",10124.9,522421914
"Friday, October 26, 2018",10030,375563273
"Monday, October 29, 2018",10250.85,375749433
"Tuesday, October 30, 2018",10198.4,298753965
"Wednesday, October 31, 2018",10386.6,386618948
"Thursday, November 1, 2018",10380.45,359340403
"Friday, November 2, 2018",10553,434175607
"Monday, November 5, 2018",10524,311176379
"Tuesday, November 6, 2018",10530,309878810
"Wednesday, November 7, 2018",10598.4,32194181
"Friday, November 9, 2018",10585.2,305817331
"Monday, November 12, 2018",10482.2,267710127
"Tuesday, November 13, 2018",10582.5,262541595
"Wednesday, November 14, 2018",10576.3,396373781
"Thursday, November 15, 2018",10616.7,306011926
"Friday, November 16, 2018",10682.2,353384918
"Monday, November 19, 2018",10763.4,280522364
"Tuesday, November 20, 2018",10656.2,304322623
"Wednesday, November 21, 2018",10600.05,310191008
"Thursday, November 22, 2018",10526.75,246926671
"Monday, November 26, 2018",10628.6,332863041
"Tuesday, November 27, 2018",10685.6,382834178
"Wednesday, November 28, 2018",10728.85,437627174
"Thursday, November 29, 2018",10858.7,712650890
"Friday, November 30, 2018",10876.75,467857329
"Monday, December 3, 2018",10883.75,422358631
"Tuesday, December 4, 2018",10869.5,332137359
"Wednesday, December 5, 2018",10782.9,322019985
"Thursday, December 6, 2018",10601.15,328275196
"Friday, December 7, 2018",10693.7,335849636
"Monday, December 10, 2018",10488.45,393097292
"Tuesday, December 11, 2018",10549.15,438699334
"Wednesday, December 12, 2018",10737.6,371697496
"Thursday, December 13, 2018",10791.55,387810061
"Friday, December 14, 2018",10805.45,350579275
"Monday, December 17, 2018",10888.35,306145514
"Tuesday, December 18, 2018",10908.7,294942271
"Wednesday, December 19, 2018",10967.3,321801803
"Thursday, December 20, 2018",10951.7,328802751
"Friday, December 21, 2018",10754,389235107
"Monday, December 24, 2018",10663.5,230291344
"Wednesday, December 26, 2018",10729.85,271942701
"Thursday, December 27, 2018",10779.8,470160392
"Friday, December 28, 2018",10859.9,253086507
"Monday, December 31, 2018",10862.55,186494657
"Tuesday, January 1, 2019",10910.1,159404542
"Wednesday, January 2, 2019",10792.5,309665939
"Thursday, January 3, 2019",10672.25,286241745
"Friday, January 4, 2019",10727.35,296596655
"Monday, January 7, 2019",10771.8,269371080
"Tuesday, January 8, 2019",10802.15,277697672
"Wednesday, January 9, 2019",10855.15,333010535
"Thursday, January 10, 2019",10821.6,254365477
"Friday, January 11, 2019",10794.95,260792200
"Monday, January 14, 2019",10737.6,298774178
"Tuesday, January 15, 2019",10886.8,310737078
"Wednesday, January 16, 2019",10890.3,276539042
"Thursday, January 17, 2019",10905.2,271676319
"Friday, January 18, 2019",10906.95,323814108
"Monday, January 21, 2019",10961.85,288829125
"Tuesday, January 22, 2019",10922.75,300768112
"Wednesday, January 23, 2019",10831.5,298876314
"Thursday, January 24, 2019",10849.8,361082096
"Friday, January 25, 2019",10780.55,463444758
"Monday, January 28, 2019",10661.55,419682627
"Tuesday, January 29, 2019",10652.2,356908994
"Wednesday, January 30, 2019",10651.8,410107910
"Thursday, January 31, 2019",10830.95,604818027
"Friday, February 1, 2019",10893.65,482272661
"Monday, February 4, 2019",10912.25,318300039
"Tuesday, February 5, 2019",10934.35,268095127
"Wednesday, February 6, 2019",11062.45,298510497
"Thursday, February 7, 2019",11069.4,263544426
"Friday, February 8, 2019",10943.6,352787419
"Monday, February 11, 2019",10888.8,285985383
"Tuesday, February 12, 2019",10831.4,292314643
"Wednesday, February 13, 2019",10793.65,321958549
"Thursday, February 14, 2019",10746.05,627041405
"Friday, February 15, 2019",10724.4,521876968
"Monday, February 18, 2019",10640.95,345440240
"Tuesday, February 19, 2019",10604.35,291507060
"Wednesday, February 20, 2019",10735.45,289195306
"Thursday, February 21, 2019",10789.85,279584955
"Friday, February 22, 2019",10791.65,396846597
"Monday, February 25, 2019",10880.1,385905142
"Tuesday, February 26, 2019",10835.3,414954476
"Wednesday, February 27, 2019",10806.65,381080073
"Thursday, February 28, 2019",10792.5,644159018
"Friday, March 1, 2019",10863.5,308526309
"Tuesday, March 5, 2019",10987.45,373220239
"Wednesday, March 6, 2019",11053,372550850
"Thursday, March 7, 2019",11058.2,321208766
"Friday, March 8, 2019",11035.4,326569833
"Monday, March 11, 2019",11168.05,352242287
"Tuesday, March 12, 2019",11301.2,391310519
"Wednesday, March 13, 2019",11341.7,382996187
"Thursday, March 14, 2019",11343.25,294480678
"Friday, March 15, 2019",11426.85,463704896
"Monday, March 18, 2019",11462.2,320250041
"Tuesday, March 19, 2019",11532.4,326099667
"Wednesday, March 20, 2019",11521.05,366298049
"Friday, March 22, 2019",11456.9,386193935
"Monday, March 25, 2019",11354.25,294459196
"Tuesday, March 26, 2019",11483.25,282575496
"Wednesday, March 27, 2019",11445.05,350446089
"Thursday, March 28, 2019",11570,527678809
"Friday, March 29, 2019",11623.9,416276981
"Monday, April 1, 2019",11669.15,379572660
"Tuesday, April 2, 2019",11713.2,386131413
"Wednesday, April 3, 2019",11643.95,365760070
"Thursday, April 4, 2019",11598,349029830
"Friday, April 5, 2019",11665.95,266665797
"Monday, April 8, 2019",11604.5,260932608
"Tuesday, April 9, 2019",11671.95,300467538
"Wednesday, April 10, 2019",11584.3,359941110
"Thursday, April 11, 2019",11596.7,279775726
"Friday, April 12, 2019",11643.45,246006184
"Monday, April 15, 2019",11690.35,289996075
"Tuesday, April 16, 2019",11787.15,354315040
"Thursday, April 18, 2019",11752.8,339653709
"Monday, April 22, 2019",11594.45,260356055
"Tuesday, April 23, 2019",11575.95,272544486
"Wednesday, April 24, 2019",11726.15,335196513
"Thursday, April 25, 2019",11641.8,604360395
"Friday, April 26, 2019",11754.65,333483764
"Tuesday, April 30, 2019",11748.15,532630874
"Thursday, May 2, 2019",11724.75,380278045
"Friday, May 3, 2019",11712.25,305519934
"Monday, May 6, 2019",11598.25,299046480
"Tuesday, May 7, 2019",11497.9,337495624
"Wednesday, May 8, 2019",11359.45,372826025
"Thursday, May 9, 2019",11301.8,373028059
"Friday, May 10, 2019",11278.9,387323416
"Monday, May 13, 2019",11148.2,357586433
"Tuesday, May 14, 2019",11222.05,398122725
"Wednesday, May 15, 2019",11157,414174258
"Thursday, May 16, 2019",11257.1,350734572
"Friday, May 17, 2019",11407.15,412109200
"Monday, May 20, 2019",11828.25,452096261
"Tuesday, May 21, 2019",11709.1,381038129
"Wednesday, May 22, 2019",11737.9,355870667
"Thursday, May 23, 2019",11657.05,569030654
"Friday, May 24, 2019",11844.1,374637415
"Monday, May 27, 2019",11924.75,348356214
"Tuesday, May 28, 2019",11928.75,598308334
"Wednesday, May 29, 2019",11861.1,318068673
"Thursday, May 30, 2019",11945.9,421199867
"Friday, May 31, 2019",11922.8,438879129
"Monday, June 3, 2019",12088.55,315296955
"Tuesday, June 4, 2019",12021.65,289221904
"Thursday, June 6, 2019",11843.75,415206942
"Friday, June 7, 2019",11870.65,302455910
"Monday, June 10, 2019",11922.7,303329445
"Tuesday, June 11, 2019",11965.6,332181958
"Wednesday, June 12, 2019",11906.2,283718253
"Thursday, June 13, 2019",11914.05,447901993
"Friday, June 14, 2019",11823.3,390294634
"Monday, June 17, 2019",11672.15,295528399
"Tuesday, June 18, 2019",11691.5,365525622
"Wednesday, June 19, 2019",11691.45,446933027
"Thursday, June 20, 2019",11831.75,442016954
"Friday, June 21, 2019",11724.1,468430388
"Monday, June 24, 2019",11699.65,277620788
"Tuesday, June 25, 2019",11796.45,300476353
"Wednesday, June 26, 2019",11847.55,327885018
"Thursday, June 27, 2019",11841.55,480169350
"Friday, June 28, 2019",11788.85,303888701
"Monday, July 1, 2019",11865.6,278415889
"Tuesday, July 2, 2019",11910.3,363197036
"Wednesday, July 3, 2019",11916.75,340527508
"Thursday, July 4, 2019",11946.75,333595172
"Friday, July 5, 2019",11811.15,530720039
"Monday, July 8, 2019",11558.6,464029444
"Tuesday, July 9, 2019",11555.9,442520253
"Wednesday, July 10, 2019",11498.9,337571014
"Thursday, July 11, 2019",11582.9,317257578
"Friday, July 12, 2019",11552.5,359421182
"Monday, July 15, 2019",11588.35,368788782
"Tuesday, July 16, 2019",11662.6,480156167
"Wednesday, July 17, 2019",11687.5,464827734
"Thursday, July 18, 2019",11596.9,498258158
"Friday, July 19, 2019",11419.25,446049198
"Monday, July 22, 2019",11346.2,516044335
"Tuesday, July 23, 2019",11331.05,458931191
"Wednesday, July 24, 2019",11271.3,413202832
"Thursday, July 25, 2019",11252.15,553676897
"Friday, July 26, 2019",11284.3,522670420
"Monday, July 29, 2019",11189.2,482862376
"Tuesday, July 30, 2019",11085.4,479059399
"Wednesday, July 31, 2019",11118,536694278
"Thursday, August 1, 2019",10980,499918953
"Friday, August 2, 2019",10997.35,547416246
"Monday, August 5, 2019",10862.6,506556609
"Tuesday, August 6, 2019",10948.25,517891491
"Wednesday, August 7, 2019",10855.5,548465787
"Thursday, August 8, 2019",11032.45,482471622
"Friday, August 9, 2019",11109.65,538063563
"Tuesday, August 13, 2019",10925.85,624634647
"Wednesday, August 14, 2019",11029.4,511541716
"Friday, August 16, 2019",11047.8,470909918
"Monday, August 19, 2019",11053.9,369493161
"Tuesday, August 20, 2019",11017,444715679
"Wednesday, August 21, 2019",10918.7,557867906
"Thursday, August 22, 2019",10741.35,668193449
"Friday, August 23, 2019",10829.35,667079625
"Monday, August 26, 2019",11057.85,684141923
"Tuesday, August 27, 2019",11105.35,685551267
"Wednesday, August 28, 2019",11046.1,549954696
"Thursday, August 29, 2019",10948.3,649876160
"Friday, August 30, 2019",11023.25,628154431
"Tuesday, September 3, 2019",10797.9,483038985
"Wednesday, September 4, 2019",10844.65,508784352
"Thursday, September 5, 2019",10847.9,595699267
"Friday, September 6, 2019",10946.2,497214445
"Monday, September 9, 2019",11003.05,412471067
"Wednesday, September 11, 2019",11035.7,687140326
"Thursday, September 12, 2019",10982.8,551436050
"Friday, September 13, 2019",11075.9,624305151
"Monday, September 16, 2019",11003.5,434449776
"Tuesday, September 17, 2019",10817.6,482013044
"Wednesday, September 18, 2019",10840.65,519155072
"Thursday, September 19, 2019",10704.8,642599183
"Friday, September 20, 2019",11274.2,1356767450
"Monday, September 23, 2019",11600.2,882826741
"Tuesday, September 24, 2019",11588.2,651722255
"Wednesday, September 25, 2019",11440.2,629054640
"Thursday, September 26, 2019",11571.2,844465614
"Friday, September 27, 2019",11512.4,650017280
"Monday, September 30, 2019",11474.45,756848686
"Tuesday, October 1, 2019",11359.9,1305415159
"Thursday, October 3, 2019",11314,1017479514
"Friday, October 4, 2019",11174.75,928524450
"Monday, October 7, 2019",11126.4,733198763
"Wednesday, October 9, 2019",11313.3,741148639
"Thursday, October 10, 2019",11234.55,562017945
"Friday, October 11, 2019",11305.05,737795150
"Monday, October 14, 2019",11341.15,587579191
"Tuesday, October 15, 2019",11428.3,527396180
"Wednesday, October 16, 2019",11464,533468525
"Thursday, October 17, 2019",11586.35,797572398
"Friday, October 18, 2019",11661.85,853440208
"Tuesday, October 22, 2019",11588.35,867601307
"Wednesday, October 23, 2019",11604.1,664159887
"Thursday, October 24, 2019",11582.6,700481662
"Friday, October 25, 2019",11583.9,812027840
"Sunday, October 27, 2019",11627.15,161779004
"Tuesday, October 29, 2019",11786.85,951722529
"Wednesday, October 30, 2019",11844.1,725219760
"Thursday, October 31, 2019",11877.45,1414837250
"Friday, November 1, 2019",11890.6,855338495
"Monday, November 4, 2019",11941.3,823050457
"Tuesday, November 5, 2019",11917.2,631952071
"Wednesday, November 6, 2019",11966.05,603351290
"Thursday, November 7, 2019",12012.05,562963817
"Friday, November 8, 2019",11908.15,789254360
"Monday, November 11, 2019",11913.45,548979515
"Wednesday, November 13, 2019",11840.45,659035969
"Thursday, November 14, 2019",11872.1,559494025
"Friday, November 15, 2019",11895.45,580154179
"Monday, November 18, 2019",11884.5,514352437
"Tuesday, November 19, 2019",11940.1,613909679
"Wednesday, November 20, 2019",11999.1,646661147
"Thursday, November 21, 2019",11968.4,557685781
"Friday, November 22, 2019",11914.4,486815185
"Monday, November 25, 2019",12073.75,534289467
"Tuesday, November 26, 2019",12037.7,1201335831
"Wednesday, November 27, 2019",12100.7,584226618
"Thursday, November 28, 2019",12151.15,620479403
"Friday, November 29, 2019",12056.05,804430391
"Monday, December 2, 2019",12048.2,720945335
"Tuesday, December 3, 2019",11994.2,605789334
"Wednesday, December 4, 2019",12043.2,747193818
"Thursday, December 5, 2019",12018.4,562228745
"Friday, December 6, 2019",11921.5,609221205
"Monday, December 9, 2019",11937.5,599115748
"Tuesday, December 10, 2019",11856.8,650219487
"Wednesday, December 11, 2019",11910.15,997655048
"Thursday, December 12, 2019",11971.8,752617138
"Friday, December 13, 2019",12086.7,597712516
"Monday, December 16, 2019",12053.95,437703921
"Tuesday, December 17, 2019",12165,499585789
"Wednesday, December 18, 2019",12221.65,518854651
"Thursday, December 19, 2019",12259.7,623049839
"Friday, December 20, 2019",12271.8,810676090
"Monday, December 23, 2019",12262.75,604782354
"Tuesday, December 24, 2019",12214.55,470290298
"Thursday, December 26, 2019",12126.55,520326632
"Friday, December 27, 2019",12245.8,383788556
"Monday, December 30, 2019",12255.85,411084614
"Tuesday, December 31, 2019",12168.45,426931711
"Wednesday, January 1, 2020",12182.5,304078039
"Thursday, January 2, 2020",12282.2,407697594
"Friday, January 3, 2020",12226.65,428770054
"Monday, January 6, 2020",11993.05,396501419
"Tuesday, January 7, 2020",12052.95,447818617
"Wednesday, January 8, 2020",12025.35,445991640
"Thursday, January 9, 2020",12215.9,477469878
"Friday, January 10, 2020",12256.8,660627930
"Monday, January 13, 2020",12329.55,500968242
"Tuesday, January 14, 2020",12362.3,616260555
"Wednesday, January 15, 2020",12343.3,684352965
"Thursday, January 16, 2020",12355.5,395670245
"Friday, January 17, 2020",12352.35,502060615
"Monday, January 20, 2020",12224.55,491609317
"Tuesday, January 21, 2020",12169.85,443976442
"Wednesday, January 22, 2020",12106.9,526294513
"Thursday, January 23, 2020",12180.35,867653663
"Friday, January 24, 2020",12248.25,593237908
"Monday, January 27, 2020",12119,441158138
"Tuesday, January 28, 2020",12055.8,478484057
"Wednesday, January 29, 2020",12129.5,514362340
"Thursday, January 30, 2020",12035.8,538138743
"Friday, January 31, 2020",11962.1,771278258
"Saturday, February 1, 2020",11661.85,537634767
"Monday, February 3, 2020",11707.9,669815788
"Tuesday, February 4, 2020",11979.65,560430291
"Wednesday, February 5, 2020",12089.15,758032580
"Thursday, February 6, 2020",12137.95,565116236
"Friday, February 7, 2020",12098.35,473475144
"Monday, February 10, 2020",12031.5,525674715
"Tuesday, February 11, 2020",12107.9,480491557
"Wednesday, February 12, 2020",12201.2,412399174
"Thursday, February 13, 2020",12174.65,501510138
"Friday, February 14, 2020",12113.45,623053270
"Monday, February 17, 2020",12045.8,455412408
"Tuesday, February 18, 2020",11992.5,677307424
"Wednesday, February 19, 2020",12125.9,514030605
"Thursday, February 20, 2020",12080.85,502875583
"Monday, February 24, 2020",11829.4,491224913
"Tuesday, February 25, 2020",11797.9,461349973
"Wednesday, February 26, 2020",11678.5,567990976
"Thursday, February 27, 2020",11633.3,609266324
"Friday, February 28, 2020",11201.75,810523106
"Monday, March 2, 2020",11132.75,681148567
"Tuesday, March 3, 2020",11303.3,696919348
"Wednesday, March 4, 2020",11251,798021596
"Thursday, March 5, 2020",11269,1353209029
"Friday, March 6, 2020",10989.45,1811564187
"Monday, March 9, 2020",10451.45,1566119057
"Wednesday, March 11, 2020",10458.4,1219079693
"Thursday, March 12, 2020",9590.15,1344263317
"Friday, March 13, 2020",9955.2,1389061775
"Monday, March 16, 2020",9197.4,898523271
"Tuesday, March 17, 2020",8967.05,936185892
"Wednesday, March 18, 2020",8468.8,1517275761
"Thursday, March 19, 2020",8263.45,926508824
"Friday, March 20, 2020",8745.45,1072263600
"Monday, March 23, 2020",7610.25,654151814
"Tuesday, March 24, 2020",7801.05,739354439
"Wednesday, March 25, 2020",8317.85,738114713
"Thursday, March 26, 2020",8641.45,866534643
"Friday, March 27, 2020",8660.25,801923401
"Monday, March 30, 2020",8281.1,593953051
"Tuesday, March 31, 2020",8597.75,713390935
"Wednesday, April 1, 2020",8253.8,507509685
"Friday, April 3, 2020",8083.8,697752438
"Tuesday, April 7, 2020",8792.2,815245226
"Wednesday, April 8, 2020",8748.75,897562690
"Thursday, April 9, 2020",9111.9,743036134
"Monday, April 13, 2020",8993.85,644468815
"Wednesday, April 15, 2020",8925.3,880159358
"Thursday, April 16, 2020",8992.8,720116479
"Friday, April 17, 2020",9266.75,684910520
"Monday, April 20, 2020",9261.85,726364699
"Tuesday, April 21, 2020",8981.45,655122903
"Wednesday, April 22, 2020",9187.3,734383388
"Thursday, April 23, 2020",9313.9,666650462
"Friday, April 24, 2020",9154.4,659439249
"Monday, April 27, 2020",9282.3,512793298
"Tuesday, April 28, 2020",9380.9,614548983
"Wednesday, April 29, 2020",9553.35,653026950
"Thursday, April 30, 2020",9859.9,931173802
"Monday, May 4, 2020",9293.5,687487134
"Tuesday, May 5, 2020",9205.6,725196178
"Wednesday, May 6, 2020",9270.9,722185448
"Thursday, May 7, 2020",9199.05,708740416
"Friday, May 8, 2020",9251.5,609053504
"Monday, May 11, 2020",9239.2,704647074
"Tuesday, May 12, 2020",9196.55,805458787
"Wednesday, May 13, 2020",9383.55,846395245
"Thursday, May 14, 2020",9142.75,602555564
"Friday, May 15, 2020",9136.85,575857112
"Monday, May 18, 2020",8823.25,772983297
"Tuesday, May 19, 2020",8879.1,762152894
"Wednesday, May 20, 2020",9066.55,622308140
"Thursday, May 21, 2020",9106.25,631542699
"Friday, May 22, 2020",9039.25,675759336
"Tuesday, May 26, 2020",9029.05,654959960
"Wednesday, May 27, 2020",9314.95,763492487
"Thursday, May 28, 2020",9490.1,837911425
"Friday, May 29, 2020",9580.3,967005438
"Monday, June 1, 2020",9826.15,794183122
"Tuesday, June 2, 2020",9979.1,770192848
"Wednesday, June 3, 2020",10061.55,794664422
"Thursday, June 4, 2020",10029.1,775106567
"Friday, June 5, 2020",10142.15,987122302
"Monday, June 8, 2020",10167.45,936485541
"Tuesday, June 9, 2020",10046.65,754217460
"Wednesday, June 10, 2020",10116.15,632383068
"Thursday, June 11, 2020",9902,715453486
"Friday, June 12, 2020",9972.9,796306399
"Monday, June 15, 2020",9813.7,716053036
"Tuesday, June 16, 2020",9914,899895044
"Wednesday, June 17, 2020",9881.15,685418390
"Thursday, June 18, 2020",10091.65,622895963
"Friday, June 19, 2020",10244.4,892096343
"Monday, June 22, 2020",10311.2,685385093
"Tuesday, June 23, 2020",10471,669195109
"Wednesday, June 24, 2020",10305.3,854799801
"Thursday, June 25, 2020",10288.9,994190886
"Friday, June 26, 2020",10383,671910159
"Monday, June 29, 2020",10312.4,574544482
"Tuesday, June 30, 2020",10302.1,556238560
"Wednesday, July 1, 2020",10430.05,573550127
"Thursday, July 2, 2020",10551.7,597423931
"Friday, July 3, 2020",10607.35,525190704
"Monday, July 6, 2020",10763.65,571212914
"Tuesday, July 7, 2020",10799.65,636764929
"Wednesday, July 8, 2020",10705.75,767941333
"Thursday, July 9, 2020",10813.45,618652409
"Friday, July 10, 2020",10768.05,590705425
"Monday, July 13, 2020",10802.7,554050579
"Tuesday, July 14, 2020",10607.35,532368699
"Wednesday, July 15, 2020",10618.2,715901258
